Label,Ratio_1,Ratio_2,Ratio_3,Ratio_4,Ratio_5,Ratio_6,Ratio_7,Ratio_8,Ratio_9,Ratio_10
H,0.1595615708516409,0.20328512159244916,0.27071991054324923,0.32541285560092875,0.16762464324660015,0.19529492474915608,0.2471203718399341,0.11569679885280211,0.15040325713320138,0.06418187254259121
H,0.16100944012476662,0.20595656325118833,0.2728199270138726,0.3312670593770893,0.1705648762926041,0.19459685522011946,0.24818428119391134,0.11783608524938514,0.14997400566062863,0.06929176179881312
H,0.16286688370327967,0.2038345213749986,0.2728611366442206,0.3307888576863264,0.16743507561202528,0.1954160691353208,0.24972900673982285,0.11601873016229315,0.1523174115617138,0.06883816416811411
H,0.1523326420273369,0.18772082637043294,0.2646870995709589,0.3163019891206499,0.16413443430632002,0.19856826632606803,0.24366975831121332,0.12891465299002647,0.15403518882659087,0.08125127510079164
H,0.15154271649890466,0.19034670542037016,0.26457687924302836,0.3195360186738342,0.1637690153295619,0.19532676059994558,0.24517306111443707,0.1230355561149061,0.15276317223892513,0.07305079104640946
H,0.1521305946557839,0.1888180872116922,0.26517667013229457,0.31590053925941536,0.16199906370725614,0.1983534395752854,0.24360110026337636,0.12938696023850488,0.15605715488510447,0.0826337487116231
H,0.1522337488142512,0.1880249910216025,0.2683180112662352,0.3215050879719229,0.16033832751528262,0.20204644871672622,0.25036467938183277,0.13108363867245446,0.16154553097175609,0.08363251911787098
H,0.15404083247982184,0.18733259321113377,0.26621355386995865,0.31592195382387356,0.1597239046259857,0.20197725736652347,0.24706099700348666,0.13216223817817704,0.1608701221170504,0.085129932466182
H,0.15481652583369054,0.1912128021678759,0.26152957071464944,0.3126051115877499,0.16454801272567188,0.18960409952083368,0.23339719026541025,0.12205238868841113,0.14037852639195733,0.07350754859506245
H,0.15329152954756614,0.1936071909059001,0.26557390733602027,0.3214284601229164,0.16537343152804937,0.19521184624099142,0.24559341497471598,0.12478235282384346,0.15303578318301952,0.07845187543606255
H,0.1512580986371889,0.19064986518488855,0.2636177712409132,0.31493473184539217,0.16105449326555094,0.19325463763939218,0.2388213281087389,0.1238957564152221,0.1481507903928356,0.07498977395898296
H,0.1547445199531641,0.19080535155168718,0.26513546663050747,0.31425764769325837,0.16272398756709297,0.20117748685119183,0.2451702047094612,0.1333696775711222,0.15929401179047342,0.08531772098304209
H,0.1558460256330709,0.19147939481165824,0.26604175953,0.31573213017574375,0.16456269152142047,0.19639309772721256,0.23825020862166782,0.13083069742004916,0.1477805036532736,0.07752716800414608
H,0.1560163885286918,0.19458643917831714,0.26770753057380164,0.31827555514689054,0.1672180529964048,0.20182465536089456,0.24618417237655826,0.1351386587036161,0.15939209694084575,0.08879129890439556
H,0.15466095016302386,0.19476015527658097,0.26765774053023145,0.31762628201014154,0.1679824929261515,0.20362929837078178,0.2478535784104763,0.1376080285289236,0.16276121591701637,0.09109206343464576
H,0.15660006877887553,0.19270978976840342,0.26780622588446634,0.3194643783290064,0.1671763981964625,0.20330435606087358,0.24871540642169526,0.13673295530072996,0.16243586800370025,0.09070870963421444
I,0.06985433796038253,0.09335844731417206,0.13181873364394747,0.18994410005380016,0.043374213774008866,0.08114058322851217,0.1392741823264342,0.031363195872493685,0.0985425965880248,0.09030040014746457
I,0.07535994138236346,0.09640698673440051,0.13235820170808416,0.19080945802560606,0.04573083363473404,0.08201821107848774,0.13986836019568713,0.03229251517915134,0.09928617911084997,0.0877648245232515
I,0.07373859278753993,0.09679673836604544,0.13239771479325602,0.18852744033834448,0.048889644805811386,0.08381572760093137,0.14004644779509576,0.035313898411855574,0.0996278641393619,0.09079393993844362
I,0.06806333601338113,0.09264373354211519,0.12932166443305831,0.18630610430546926,0.044418573342334684,0.08206430744658208,0.13830262255480424,0.031756107253821116,0.0982206351042489,0.08893271346187735
I,0.07146583777469201,0.09380569926188276,0.1294901981766912,0.18511872019898495,0.04564975708542329,0.08217297698026861,0.1370462966402366,0.032548314966479704,0.09709332375153756,0.08904041106474198
I,0.07497721763016517,0.09714336006057638,0.13400881913207863,0.19018845976628349,0.04853529571934669,0.08461530421577396,0.14093399088392894,0.0353700093004041,0.09960347974941115,0.08893494577480412
I,0.06886600947713188,0.0922858329734382,0.12949442344970888,0.18575778557104405,0.04486266963298704,0.08172822443257045,0.13809411592534876,0.03206368312102868,0.09705564425385536,0.0875106902106704
I,0.07157920512523079,0.09386065070134729,0.1286227630643555,0.19054539054511588,0.04242326787150087,0.07741484194063455,0.138982722375627,0.027927219780183553,0.09789213501269842,0.08704102273812897
I,0.0621624781064546,0.0874463539971156,0.12379143651505553,0.17527990609371022,0.04218257994761725,0.0796520838520079,0.13026864972349977,0.032042428414362126,0.09204965516535418,0.07970389628350061
I,0.06968228889198455,0.09605266477214125,0.1323665295562089,0.17848669580755286,0.05285801249781169,0.08786975401273861,0.13489401854311714,0.041870311435018674,0.09704535101983536,0.08590731083549215
I,0.05999239395625778,0.08985741034404965,0.12547734670461133,0.1747298285644525,0.04668226631447288,0.0824434409482793,0.13189642952624225,0.03549736643687005,0.09468280319817332,0.0862004588080227
I,0.05748334655352161,0.08627366350641569,0.12442559505607508,0.17390484480203838,0.04074528469270335,0.0799313792541484,0.1288150607764776,0.031114652762496062,0.09107803272641071,0.08272635927701356
I,0.06634700190081871,0.08943181826910294,0.12558936972563708,0.17721674090645467,0.04542546940740976,0.08136778959257923,0.13308120556446865,0.03478315336820964,0.09473382414219064,0.08334929303266078
I,0.06723658376025689,0.09263623955772643,0.12780945510192918,0.1774527981093229,0.04840018140617283,0.08344120178085711,0.13319353545211315,0.03738272515684606,0.0945997267117495,0.08343024268282272
I,0.06829961317305527,0.091950442952285,0.12598000593021333,0.17538475083888597,0.0492112401041554,0.08155665243358724,0.13197366479685116,0.036962197259129276,0.09544655387141374,0.08641326065102564
I,0.06269886182694341,0.08494569525100948,0.1204950564818721,0.17216615940031887,0.0409846751768115,0.07629633957014921,0.12802957707769844,0.030560183314843167,0.0903594764060238,0.08066322336833913
I,0.10376383543001416,0.07227349170972458,0.12349302439260937,0.22582068011160886,0.050846986703065825,0.06804735258304007,0.1698638547706307,0.050560407722399274,0.12995940133128336,0.11397241271944772
I,0.09766408724592338,0.06662115738256004,0.11676345190593833,0.21732218854067775,0.044386164005151205,0.06094221993011789,0.16175585838673628,0.045528814609335506,0.12402588288179815,0.11069153924323255
I,0.10259378756320993,0.07121899782805964,0.12227075541174469,0.2203881205497979,0.04839581984050384,0.06858694846696306,0.16553589060663843,0.05294805126396549,0.12755887480195985,0.11274396753228408
I,0.10311400344187488,0.06868780730675754,0.12294891823478188,0.2200501932255495,0.04619055206721407,0.06930135329712726,0.1656360613547076,0.05280541605758619,0.12817111940113463,0.11400348002458806
I,0.09984327675683581,0.07061336568336939,0.12236458283844127,0.2203138698101573,0.04872913479163559,0.06948361270445941,0.1659611520862496,0.053765646903286266,0.12785682992350716,0.11355922408907243
I,0.10120824149551864,0.06654778765801674,0.11739038136522849,0.2175505933156674,0.04465188741535335,0.06333659274855011,0.16297178882151797,0.047987394350026004,0.12497426030537688,0.11106931778422692
I,0.09241043358238314,0.06266574482482681,0.1084102744770332,0.20199981732232283,0.04163001455112535,0.05843511210776267,0.15097641071999215,0.04549267549063259,0.11510902944980932,0.10271598612019928
I,0.0936072589540725,0.06349703710011695,0.11274953957175077,0.20996718985949295,0.04291652433881567,0.060792355739947894,0.15689290612883225,0.04723212191612988,0.11930797814960008,0.10622478284974525
I,0.09599851032402415,0.06361961099344283,0.11365285149590985,0.21112344195520844,0.043520405159641076,0.06292335943843545,0.15876282396829358,0.04901207858875708,0.12130421763168413,0.10708427830217575
I,0.09524083346145117,0.0612695530940753,0.11219736530909034,0.20976233831236493,0.03924733089918405,0.060158696582820644,0.1559927708875298,0.047493954922893204,0.11831589202768382,0.10497886638161705
I,0.09698395698353354,0.0629137189102886,0.11192818823933616,0.21020312629620677,0.04248858346225835,0.06083640075451658,0.1568761128959936,0.048928704921396206,0.1193630124904014,0.10537354115567492
I,0.09395793304017108,0.06206141473359989,0.11105949686468403,0.2080214634496213,0.04139268516842282,0.05949732702544927,0.15454920444156947,0.048283171343141355,0.11711545299950113,0.10506195808985438
I,0.09623194539322061,0.0666888825107906,0.11234861619025835,0.2082452825297249,0.04721803557778341,0.06184500200428746,0.1551642957235759,0.05020889382980186,0.11754113777129947,0.10408019881548115
I,0.09618794874765414,0.05838572431868532,0.10993962749593364,0.20710286688265114,0.039315552420052705,0.05884163847178003,0.1540759642278776,0.04791009989648417,0.11707092258021455,0.10458389185855514
J,0.08479735465599088,0.05299251943282353,0.10880070598008114,0.1853124809995632,0.03582294882106628,0.05719240003835869,0.13134067492595639,0.0393604670397618,0.08946775860606543,0.07340969175698218
J,0.08403586282495863,0.0513203297010897,0.10482074800724364,0.17957500023424325,0.037964832655985964,0.056648116935330874,0.1275666731243619,0.04346311607198219,0.0881473630883011,0.07398151367543897
J,0.08698765738596037,0.04770506699158045,0.10186954690347452,0.17832520382101458,0.03489555540866571,0.053906224166217286,0.1272104547838512,0.041546205072034104,0.08818799895326118,0.07371467938749962
J,0.08294064330739222,0.0495805518705779,0.10386731369428394,0.1780531984961239,0.034321838849462355,0.056273168329546486,0.12687317906713702,0.04299696679731202,0.08805655841685253,0.07441021321405754
J,0.08475037652918765,0.05063100332778645,0.1040707603617876,0.17958932692159968,0.036880664824641626,0.05586974368203145,0.12791272464846923,0.04261624407143207,0.08838941893258152,0.07402784152908005
J,0.08305018969177871,0.051955914467695076,0.10376709221759052,0.18042526135216905,0.0380857204396791,0.055189753642819056,0.12892560239413917,0.04142569210296285,0.08971260368426232,0.07552720185011735
J,0.08403052440853524,0.05198092798257851,0.10403087725731319,0.17825910270173462,0.03953095050620498,0.057152868626198665,0.12714260342128605,0.04443563372409433,0.08755505878401942,0.07260504583806153
J,0.08396778249719658,0.05188717729484316,0.1042661007361985,0.17865326273794574,0.03826046752111671,0.0563548685743398,0.12739024451053857,0.042225828103571214,0.08780364329838146,0.07300745552961589
J,0.08304278031103024,0.05397914534445254,0.10747135106212359,0.1814062424337042,0.038882823502279,0.05914399494109871,0.1291591179321351,0.044068878574389826,0.08874211803097386,0.0732403127549565
J,0.08442364093822162,0.051213692279310635,0.10456533313012985,0.1803627221181136,0.03643452119384537,0.05517922461425735,0.1286119349913752,0.03925576127147246,0.08865414578391721,0.07344849385194524
J,0.08420685299186657,0.05382652401443108,0.10555675723668634,0.17995274136210115,0.040803621942010114,0.0567577705754136,0.12832742362815047,0.0408615866917436,0.08867035463163957,0.07375635344136003
J,0.08582503937049164,0.05024931180311702,0.10110200633549526,0.1747985182431529,0.04072493886633792,0.05674206201781216,0.1257213121788876,0.04635221581678183,0.08826187268926054,0.07462241246242889
J,0.08884666865970078,0.053620455288944234,0.10204419999631055,0.1744096654732848,0.04583087145526494,0.05815005347361975,0.12543473407449052,0.04844823696202588,0.0880333190120282,0.07553672506668464
J,0.08827936738038869,0.054750893597216584,0.10104427712314094,0.1736140082449397,0.04537086334405817,0.05719706414380792,0.12497043057905685,0.04732186003930422,0.08727621104134536,0.07431056710221356
J,0.08761426757453944,0.05059835172583959,0.0995543607261824,0.17400239234304357,0.039575884303137715,0.05514212789050902,0.1247245389245946,0.046454970063610844,0.08754865164356143,0.0747691529852615
J,0.0848823506540244,0.05277000520580601,0.10120968004187672,0.17281933395458182,0.04136538053649164,0.0575869119107867,0.12392984293157888,0.048474970053501036,0.0861362822609692,0.0741728368577174
J,0.08488553846320294,0.05356871758716039,0.10164873470789451,0.17632359800121097,0.04179467255857119,0.05717120365830067,0.12651273181378866,0.04746618989371506,0.08828442653823737,0.07411743069510897
J,0.08752738997796461,0.052078759814639115,0.09927363933330006,0.17337028827643022,0.042818784172214706,0.05578469891236413,0.12446565019182972,0.04837936982753729,0.08711959761028572,0.07468189483634276
J,0.0855797931359787,0.05130950753259674,0.10241526504434971,0.17572966481593086,0.038624537097157546,0.056449685877398875,0.1257947751360066,0.04553042816439372,0.0880001476775276,0.07543979449253266
J,0.08451409010697881,0.05074251944581195,0.09993523354255916,0.17501079514661452,0.04146265480390882,0.054972265501868914,0.12610069169933086,0.045303619633570685,0.08825053363737022,0.07559117114516602
J,0.08706144975458074,0.052441017154481684,0.10259490061188749,0.17580422408406576,0.04074161041553495,0.05740689238778564,0.12623951030120317,0.04643755305799888,0.0883943509625812,0.07530698224068168
J,0.08543753578092651,0.05414556074082138,0.10275090979455549,0.1746234650119607,0.042462776249309296,0.057581740984382526,0.12484108586436343,0.04677738069328197,0.08739267384470567,0.07488560127755944
J,0.08736267670958053,0.05098371772171269,0.1000544198194389,0.17348545392225273,0.041671937052889754,0.05560876273586189,0.12457689347740364,0.044815289889244554,0.08708222563812258,0.07350482484643742
J,0.0847078928111839,0.04861060308406469,0.09820247559638672,0.17338628369474968,0.03960139812868132,0.05105221742349943,0.12317815237494138,0.04092053504823808,0.08658363745560864,0.0743555864753091
J,0.08450953827186398,0.05305147860249561,0.10143719684146345,0.1737285426209431,0.04233391715414245,0.05656722050207658,0.12398920282129942,0.04624329465757737,0.08614418607420414,0.07273995977201426
J,0.08864080780092516,0.05070353302799506,0.09814465579731095,0.1701785164575366,0.041838883772241056,0.05566669598364696,0.12247187389024375,0.04747025134882154,0.08586858476497573,0.07350032592593526
J,0.08486799417297258,0.05078664107554851,0.1002526224126094,0.17330132556156252,0.04042396862969531,0.05576816181240877,0.1244065449592533,0.04560447083520128,0.08736708014374275,0.07469170990831457
J,0.08566633054862838,0.05385344062248275,0.10049244618080345,0.17264995750559897,0.044212261946068206,0.057110380343082946,0.12452765684402468,0.04694036319065974,0.08730172745691786,0.07502103668327799
K,0.1266389924857595,0.16135712336687114,0.108821132868969,0.15414453596521596,0.1463517001748305,0.04704904709993984,0.10005831175828882,0.03791930102983592,0.036188450202817066,0.03193282570435225
K,0.12686325414838898,0.16266636751046634,0.10951898033860522,0.1543634673104296,0.14694964068823083,0.0474544527014985,0.09970802804555029,0.036438139863266175,0.03508861972621824,0.03321846013198511
K,0.1265641117958127,0.16393615988640625,0.10816805798569648,0.1528344566514781,0.14892325021699268,0.046532746498845416,0.09894470093537144,0.03560737645310187,0.03581090012360964,0.030963692834086662
K,0.12737857518813836,0.16112303393674973,0.1079007610297956,0.15436104949361684,0.14568171664335888,0.04496632707673132,0.09989994049860967,0.03239929962003811,0.0363482041628774,0.032159624900422505
K,0.12619746889439593,0.16001479956386952,0.10869861774307223,0.15424093077406223,0.14456708594640824,0.04702491554892752,0.10156596238294313,0.033078789826025606,0.03943682858315657,0.02805770673958309
K,0.12752807304223931,0.16050887081643495,0.10770375270663544,0.15363626940606329,0.14498947955223626,0.04619598934282145,0.10076111412693253,0.033334464406995404,0.038999099283460896,0.02792526598759386
K,0.12572612344947318,0.159004359575071,0.11154968557954228,0.1592884066237559,0.14395680323774904,0.048773858687793145,0.10549582208335571,0.030823203537646417,0.04181700728770397,0.027422820131089192
K,0.12643395057447096,0.1609089042045439,0.10787061101642788,0.154904226924363,0.14626232953033164,0.04546373427891357,0.10057513864155392,0.035175458743691386,0.03627771777356474,0.032241234770843646
K,0.1251758078081116,0.15960880490356677,0.10943709038236606,0.15580514713154764,0.14428154564644072,0.04736911146284504,0.10255798702825389,0.031481122415641834,0.03928532092667853,0.02911270390832492
K,0.12279973306239912,0.15759983350011883,0.1064989155097895,0.15116299654090487,0.14270206427558357,0.04480212297933303,0.0971225364611492,0.03268365762915829,0.03386115952894216,0.033475993260498126
K,0.1278769169870474,0.15768762986496554,0.10870315291154228,0.15279980713093322,0.14348872829284842,0.04620696600933948,0.09652002034759032,0.03505282663573354,0.0315779358445895,0.03575230651709868
K,0.1264927580992175,0.15952175924485254,0.11186324968984906,0.16410018983542804,0.14319886657926265,0.04999823770918688,0.11286312064385547,0.021775898672055784,0.051212166056111647,0.024538431042537747
K,0.1276525651284819,0.1570560895782025,0.10895195390933532,0.15706189847334723,0.1414075975003552,0.0471207340597015,0.1042030614682847,0.025923325566428533,0.041594249943830396,0.02779893424840702
K,0.12612760612138219,0.1593839183944341,0.10825946753335551,0.1571429682246637,0.14358456381844986,0.04599091846111819,0.1045498389981367,0.027745032995346943,0.04261553228520039,0.02733544089649981
K,0.12922041182352395,0.16113402250372227,0.10865871984588206,0.15639337265784511,0.1439993819456061,0.04698339663513144,0.10535075321147534,0.024283659064330915,0.046461159934675686,0.025168629517782915
K,0.12674331942937936,0.15813967480865776,0.1061060357677137,0.1577414771031381,0.14203498206464446,0.044205337569898175,0.10664364295822418,0.024160156428162025,0.04712801936814331,0.027735241826027213
K,0.12687965442993301,0.15702866334274584,0.10955069084407014,0.15450505142854434,0.14241546161509855,0.047359606670299134,0.09984036910221127,0.032317858581652995,0.03579743668411698,0.03173527142308918
K,0.12587370828323982,0.1580956078914555,0.10998951859910996,0.15576352516303069,0.14269282952501217,0.048115274102374775,0.10219881030586997,0.02879140174375199,0.038641525824788914,0.029657538987189504
K,0.12780946250018932,0.16011088896058462,0.1072735639221417,0.15282854777390933,0.14458634865179862,0.04480490237505859,0.09885610568330645,0.031677982116304966,0.03626550438079211,0.03069998426841989
K,0.12641846443012827,0.15911089077201127,0.10945977553350467,0.1536513874817017,0.142989658577459,0.047486484641800636,0.0999700575256121,0.03301074361188787,0.037205211667868984,0.02982042448166879
K,0.1266508859176861,0.15965991947528835,0.1077688468314113,0.1519368908710524,0.14472082445115306,0.04554944582007449,0.09707738748563191,0.03543335872739869,0.03393843282134594,0.03284418836896415
L,0.14078442241040015,0.07276377186656861,0.13646302923585568,0.1864076452852067,0.011033712395057271,0.08189317441701156,0.13223872680992035,0.028498493160542104,0.07510958482603307,0.021468243391044448
L,0.14078515779876585,0.07222609515609525,0.14073494276818807,0.19439510385628517,0.018696312565617153,0.09120461923541051,0.14351879434303072,0.04662335620681576,0.08919503215253774,0.042209444190140805
L,0.13937130895889344,0.07057180356436879,0.13832753769025946,0.18943957446250137,0.01953186454536617,0.08986344966950151,0.13887075395308607,0.04559394012808405,0.08444508371554749,0.03714084686410834
L,0.14047911223078227,0.07397716259617797,0.13861896706019974,0.19021917021131887,0.014980444261763863,0.08589940549576704,0.13731310496475777,0.03659016086664449,0.08168816749739062,0.0313716742527633
L,0.1402830906198169,0.07187631311436687,0.13876972566315177,0.19003942296683501,0.022318234678153796,0.09042223267015101,0.13948871572763707,0.04767951032121977,0.0856907563676822,0.040493495287435684
L,0.14217888361198552,0.0723456577792616,0.13886595098506274,0.1901782210310929,0.011332028061023937,0.08561475034803268,0.13635989345650165,0.03711611681571398,0.08025699933659627,0.03079104492632078
L,0.1403883015808477,0.07402539705829844,0.141195166199138,0.19434027147153088,0.016032395944530133,0.08844534334276002,0.14087483666908257,0.04078421864921185,0.08494711719993688,0.03572392024382695
L,0.14051870340786776,0.07119457405736644,0.13883768153541656,0.19128368007427565,0.016045085367623592,0.08864363268264906,0.13989251758203883,0.044979635019608936,0.08645002807349911,0.0406857398381146
L,0.14412348669960995,0.0712666900346652,0.1372532272147852,0.18948224477602818,0.010910541230103227,0.08477068974497969,0.13604127338811148,0.038103247641002654,0.08090546401812974,0.03273474064158255
L,0.13842212644237095,0.07061584326411875,0.13899201756761007,0.19301774351256484,0.015039393281361765,0.08794674483541805,0.14027237803668863,0.046717119646853086,0.0869032274116257,0.043402856744109604
L,0.14238089750650884,0.07064396529812422,0.13828443471975,0.19232909124561257,0.013040456647768288,0.08643498093078675,0.139680855844124,0.04135619939157356,0.08482709925328207,0.03807490608539418
L,0.1362743682582173,0.07522423314441266,0.14606530067690404,0.198571593453871,0.029187384167246887,0.09889878542378346,0.14837575047718704,0.05606374442940618,0.09410059745131372,0.04751322541127592
L,0.14026612027711335,0.06701433274108813,0.13412287492022973,0.187776874979273,0.016679678347043463,0.08305604456068004,0.13465412608144137,0.040408702644356705,0.07916467349672052,0.03285083885099384
L,0.1432156940696412,0.07139339735067476,0.13670472734832578,0.19053425832199455,0.014727206487507008,0.08472178171168873,0.136973072284506,0.040378497477458364,0.08180133760113513,0.03457115334347736
L,0.14062623451318138,0.07045050716449774,0.13720144238474463,0.19039441189128165,0.016813454577352335,0.08670815239774138,0.13753924250660488,0.04530948493464174,0.08336367555637629,0.03917551044662602
L,0.13883444534316194,0.07481240439648261,0.14106515117959784,0.19358039741780353,0.019161156983681954,0.09018704616147565,0.14095719728651937,0.046213464078895525,0.08679103048183079,0.04135776474858437
L,0.1388423260031692,0.07453377664390044,0.14296288929562848,0.19513625555767902,0.025068446171596273,0.09482455162802843,0.1450972950731517,0.052007783101005886,0.09251953648735733,0.04627972080592392
L,0.14309204118866783,0.07679347798136138,0.13965356501881074,0.19105194791960436,0.014747123209840004,0.0850135295257585,0.13634503828407238,0.03440132481414222,0.07991009144464871,0.028030751023252358
L,0.13946116124939728,0.07038541511228871,0.13617698414617577,0.18900721339069587,0.02224476331211833,0.08868105043817467,0.13845821684205933,0.048454444709791857,0.08504016411753103,0.03977880602192819
L,0.14013870023567004,0.0732875457807281,0.13951117828642245,0.19045641088332085,0.02010898520935649,0.08968769370113254,0.13918045293773854,0.04540735873415983,0.08567294180090702,0.03891507643389062
L,0.13995001619197905,0.07060294235889948,0.13337931597868216,0.18665108319661566,0.013832230283562787,0.08231799857397266,0.1347994684300142,0.037720852695898276,0.08045610981384956,0.03303894069437471
L,0.13946489617925892,0.06645220129243941,0.13229186578536747,0.18681882944166378,0.019465142869318056,0.08413178310495162,0.13675742051657483,0.044814414270115045,0.0836120856146297,0.04040061358357458
L,0.14215235077634472,0.07177070390477791,0.13604316019003784,0.19064571517038967,0.012998335696474557,0.08343108884961245,0.1380621630453453,0.03643995143473567,0.0829065777386166,0.03445898454085254
L,0.1405681878167218,0.07294272243509249,0.13746488835199122,0.19122881461623614,0.015986595971338582,0.08663517684580362,0.13984613023116724,0.041185400099978786,0.0856205401251362,0.03815402835399984
L,0.1398676853364673,0.06981351066939309,0.13439905992041243,0.18877741757829114,0.012351627782652726,0.08341673548146876,0.1369475130102165,0.04032070322193437,0.08306877760366542,0.037722544910134506
L,0.14010002862406,0.06693107257432411,0.13125534310234435,0.1834276166454207,0.01201651106869821,0.07857269475207558,0.12957404073130335,0.03494901410229222,0.07372825112410546,0.028716980934492927
M,0.08815142539204682,0.07924667680189457,0.11511079451337962,0.17913771536908313,0.1048943991504193,0.10727352773416168,0.15692504489873166,0.09309078916379127,0.116361758944833,0.07584505788478849
M,0.08906309872936653,0.07801432946791616,0.11669265076159557,0.183146395591055,0.10298327596927467,0.10629247595658971,0.15776465440170956,0.09133900542149025,0.11429839194054671,0.07248129149499155
M,0.08858919058568156,0.08044884677791782,0.11834851429469027,0.1782237708793285,0.10424577163508954,0.10918099958577708,0.1535520573013685,0.09472134750264757,0.11195683151707073,0.07407954140778754
M,0.09057874954171792,0.08316289895512764,0.11945451697372153,0.1787912348745467,0.10591584576556001,0.110596126667905,0.1558536112435034,0.09517889551376926,0.1157577988233208,0.07817768385174001
M,0.08805920636350141,0.07346710738100637,0.11221691962315085,0.1741516419839312,0.09985766160657676,0.10096590327610143,0.1468680069411767,0.08699935449511441,0.1033095531051304,0.06426094593657516
M,0.09282482874175862,0.08096054037930399,0.12170421913834595,0.18118708962866525,0.10535777828514953,0.11214775785018112,0.15656408531816435,0.09704712772332723,0.11554423347085532,0.07663428885509392
M,0.08970094676981927,0.08396838124527925,0.11935167016284669,0.18049552209703126,0.1047082205765218,0.10610091927064848,0.15306075161532678,0.08954587114082031,0.1096235685578926,0.0693289329672814
M,0.09216443154964322,0.08214200401791422,0.12181023633124423,0.18109227874720688,0.1055997947178829,0.11040136454672679,0.15519171427504452,0.09493418762050009,0.1137308633257307,0.07681863292493676
M,0.08370688249508487,0.07898736541541307,0.11722245434617048,0.16725126293332268,0.10358695180535542,0.10976840994166212,0.14260173720028876,0.09782185905425252,0.10491023928868792,0.07117794631696132
M,0.0954548247221456,0.08553765885422089,0.11674137181400239,0.1831392595507883,0.10870265369632012,0.10372884795929956,0.15347957812082358,0.09044470724011777,0.10819036357753789,0.06974445129617701
M,0.0889670007286382,0.07860799416893978,0.11667630175320327,0.17758355338355536,0.10065166602014407,0.10273863140011344,0.14744881228902243,0.08550348659101284,0.10004278647380255,0.059018657695872216
M,0.08967761344057272,0.07832506022120596,0.1152779305930415,0.17434821015638866,0.10571582094933295,0.10882706145766226,0.15255551348889373,0.09662293455148105,0.11474020136475575,0.0776601855216151
M,0.08698803395007987,0.0779129538285519,0.11282012958886067,0.1790054916054569,0.10326599620968888,0.1023585057828281,0.1552441603324603,0.08737319399923263,0.11344823373045725,0.0734892356547958
M,0.10725647036366805,0.1082580769410668,0.16392737560736062,0.24128572054714548,0.11383795314699584,0.13077634811645553,0.1974986168903913,0.0866924193942862,0.1302158921148917,0.06173387399262216
M,0.09487767141227302,0.093425483123374,0.1578837965019397,0.2300477906400143,0.09553479186704869,0.12318550551383153,0.18596137577304417,0.08278085840385262,0.12323642383128043,0.061294228308012726
M,0.10329921873871822,0.10465583987156711,0.15766865313778008,0.23998162110510585,0.11344139884600146,0.12771890627537766,0.20184815185115307,0.08581760771907233,0.13860406939039668,0.0727234253601706
M,0.09739432112931067,0.09998215910499686,0.15705085762093413,0.2295974169231984,0.10877887981598937,0.12954272237501127,0.190674627490075,0.09543635747297359,0.1318307227466791,0.07128628659544652
M,0.09545352718789049,0.10451722996709663,0.1591603109344712,0.23134512767436713,0.1085767867672664,0.1269218302843658,0.18835643548099773,0.09066798696077914,0.1283002270267538,0.06866999544643329
M,0.09662906647913669,0.100199144367786,0.1561721248661995,0.2186266571818526,0.10735919852315054,0.1263396631503244,0.17657963296354703,0.08893049186399497,0.11657051282404858,0.05937405476915673
M,0.10003799100946947,0.102948317989747,0.1559766401822749,0.2296371893192845,0.11051587304801527,0.12626354263184483,0.1887358312114441,0.08684634823058679,0.1254160714250278,0.06202677420286673
M,0.09946894553900495,0.1106145536846709,0.16290492241816382,0.23056260725801367,0.11669487514726622,0.13473290121810647,0.19295200637945467,0.09859433119701774,0.13715899278860022,0.08120420673055224
M,0.09327072443885905,0.08329490397459631,0.13447556897314913,0.21204877018952856,0.10303213098263178,0.11137654533230416,0.17937397167520341,0.07878283222694754,0.12256615633778892,0.06536643864710288
M,0.08012023641611352,0.08875545297230025,0.15068438065076356,0.22286379889221872,0.09298681642990012,0.11567443599295092,0.1789971236989654,0.07610354780833876,0.11641077737914718,0.05540421912733357
M,0.09559814139974579,0.09573777131240302,0.15285295613182975,0.23347996823750986,0.10227764279460239,0.12013681043496441,0.19478469052644237,0.07816824084273913,0.13309495161605972,0.06785171590047592
M,0.0948938346570146,0.09882183184740932,0.15851189064651297,0.23316971685961424,0.10355644657047336,0.1252537798743764,0.19260261407622625,0.08482683704255323,0.13199328406184332,0.07157034086531086
M,0.1022000371237389,0.10393410046931058,0.16194854941034406,0.23920142057494892,0.1060365557824381,0.1276301891435516,0.1987094490266412,0.08838457574485241,0.139979017848845,0.08049422252885793
M,0.09330812485551206,0.09250944879821565,0.14994105778497038,0.23290290526669052,0.10252368196864578,0.11983830143518352,0.19583327897319422,0.08223555606241455,0.13672790480594033,0.07473812298151099
M,0.09526045994147633,0.0865900645990212,0.14311488058835325,0.21929148983267957,0.09817360229740774,0.1158496733628479,0.18275210391983882,0.08293930546475559,0.12657074783209035,0.0724245960500083
M,0.09239067856023626,0.09109245248620068,0.14042365942990007,0.20736288038080938,0.10529252934057727,0.11661036680838914,0.17341292561886068,0.08225814254042764,0.11759136102729258,0.058262815818198935
M,0.09123494784050981,0.09641914006565143,0.15158020590287735,0.22143646481134394,0.10365496643262893,0.1232517339860796,0.18463903531805068,0.09008524775935493,0.13058427530310104,0.07688545109923406
